Duration,Total_Stops,Date_of_Journey_month,Date_of_Journey_day,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Price
90,0,1,6,5,45,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2753
705,1,12,5,6,30,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1430,1,6,3,17,0,16,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19595
580,1,1,4,19,0,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4227
500,2,9,5,15,10,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5192
1195,2,5,27,23,5,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
150,0,3,27,9,0,11,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3847
1325,2,3,27,6,20,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12273
720,1,6,27,7,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12192
440,1,3,27,6,0,13,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4563
520,1,6,27,10,20,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11264
170,0,12,6,13,20,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
1660,1,3,24,19,45,23,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10031
790,1,6,6,7,10,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8610
180,0,3,15,8,30,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6860
1320,2,6,27,14,35,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13376
155,0,5,21,15,30,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
385,1,5,15,12,50,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266
570,1,6,6,11,30,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13587
610,1,9,3,18,15,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14053
1200,1,6,3,11,40,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16736
1440,1,5,15,20,20,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8610
85,0,9,3,21,20,22,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3838
655,1,1,6,17,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
765,1,9,6,20,40,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7690
590,1,6,5,6,30,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
330,1,1,6,7,55,13,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9330
705,1,9,5,7,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266
145,0,6,27,9,0,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841
755,1,1,6,6,40,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8937
495,1,9,6,23,30,7,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6354
75,0,5,24,19,30,20,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3625
1570,1,9,5,2,15,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
170,0,6,15,5,10,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5201
1275,2,5,18,22,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11228
1125,2,9,4,9,40,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10909
700,1,6,5,7,10,18,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8610
340,1,6,3,5,45,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19225
90,0,9,6,12,0,13,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
1010,1,5,18,19,45,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
175,0,1,6,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
435,1,9,5,10,20,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8355
340,1,4,27,16,45,22,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6451
1300,2,6,24,6,45,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13376
90,0,3,6,5,45,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2753
495,1,6,3,14,10,22,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,13552
345,1,3,21,2,0,7,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6426
1425,1,3,21,11,40,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
170,0,9,5,4,55,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4282
80,0,9,3,5,45,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4391
745,1,9,3,16,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16289
195,0,6,27,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5000
165,0,6,6,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
170,0,5,15,22,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
1195,2,9,5,23,5,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
1570,1,3,27,2,15,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6017
140,0,4,27,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3873
175,0,6,18,7,45,10,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
150,0,5,27,15,15,17,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
755,1,5,15,6,40,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7787
175,0,4,27,0,30,3,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4591
365,1,6,5,16,30,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
540,1,5,15,7,10,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6513
375,1,5,21,13,0,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14848
140,0,9,3,7,55,10,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6297
360,1,3,27,15,55,21,55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5111
1295,1,12,6,15,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
175,0,5,27,15,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
330,1,1,6,7,5,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
90,0,3,4,10,20,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3205
165,0,3,3,6,10,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8851
140,0,6,24,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841
160,0,3,18,19,40,22,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12123
745,1,6,6,16,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
525,1,1,3,11,5,19,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14594
720,1,6,6,22,40,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6810
160,0,5,24,5,55,8,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3311
810,1,6,3,7,30,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15147
690,1,6,6,9,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151
165,0,3,15,22,10,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4148
170,0,3,4,13,20,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5176
630,1,3,6,8,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11200
560,2,6,6,9,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
465,1,1,6,11,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16108
1305,2,3,3,21,30,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12497
135,0,3,5,7,5,9,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3687
1655,1,3,24,8,25,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13759
690,1,1,5,9,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12384
1170,2,12,6,9,10,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6117
1405,1,3,24,16,55,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11134
1380,2,6,3,5,25,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16914
810,2,5,18,8,20,21,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10697
690,1,12,6,9,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12692
170,0,6,27,21,0,23,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878
1655,1,12,6,6,30,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8529
460,1,6,6,4,55,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10678
1570,1,9,3,2,15,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15029
245,1,12,5,9,10,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8996
170,0,12,6,13,0,15,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
810,1,5,27,7,30,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8475
765,1,12,6,9,45,22,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9646
940,1,9,5,6,50,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6734
155,0,6,4,4,40,7,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
325,1,3,15,7,0,12,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9134
1660,1,3,24,7,10,10,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11262
375,1,5,27,13,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9719
355,1,6,27,7,0,12,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5281
455,1,1,6,14,55,22,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7038
475,1,1,5,8,25,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
175,0,5,15,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1475,1,9,3,18,15,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16289
165,0,3,21,9,50,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4878
1050,1,3,21,16,55,10,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
920,2,5,21,10,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13033
535,1,5,21,10,20,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266
140,0,12,6,17,45,20,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11982
1660,1,9,3,4,0,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10315
220,1,1,5,19,35,23,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4226
170,0,3,24,13,0,15,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5694
715,1,5,27,7,5,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
615,1,6,27,15,15,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5797
320,1,9,6,15,10,20,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7095
590,1,9,6,8,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
870,1,9,5,20,25,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10953
810,1,3,21,7,30,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8784
170,0,3,5,9,30,12,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4423
1280,1,1,3,14,5,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20800
910,1,5,24,18,55,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
845,2,6,3,9,40,23,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22619
150,0,1,5,19,55,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5989
745,1,1,4,20,30,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7893
795,1,1,4,10,0,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7893
1550,1,9,6,17,0,18,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9135
500,2,3,3,20,5,4,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46490
730,1,3,21,6,40,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13568
1225,1,6,3,8,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13843
90,0,6,24,13,15,14,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2017
1525,1,5,21,21,10,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
150,0,6,18,9,45,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3807
1375,2,9,5,5,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13029
920,2,5,18,10,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13243
155,0,3,21,14,20,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5198
170,0,6,18,11,30,14,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4668
145,0,6,6,9,0,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3873
140,0,1,5,13,15,15,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
175,0,5,24,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030
415,1,9,4,18,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6573
730,1,6,3,16,55,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16736
165,0,5,24,19,30,22,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5823
160,0,3,21,6,55,9,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3815
1375,2,9,6,5,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
830,2,6,6,14,35,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10919
1005,1,12,6,2,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
160,0,3,5,7,0,9,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4668
2295,2,6,3,5,30,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15864
170,0,12,6,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
180,0,4,27,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
910,1,6,3,7,10,22,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7563
150,0,3,24,17,15,19,45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6461
1010,1,5,24,16,30,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14178
1430,2,5,18,19,10,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16704
1745,1,12,5,17,0,22,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
170,0,6,15,4,55,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4282
735,1,5,27,8,45,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7740
570,1,6,27,16,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13377
845,1,9,4,11,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6270
455,1,4,15,8,35,16,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
810,1,1,5,7,30,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8542
315,1,9,6,21,0,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6911
615,1,3,18,8,55,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13555
520,1,9,6,8,35,17,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6853
760,1,5,15,12,50,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7670
155,0,4,21,20,45,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4880
1485,1,5,27,18,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16079
170,0,6,18,17,0,19,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
805,3,12,5,9,50,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14015
1410,2,9,6,19,45,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9968
1080,1,5,24,20,25,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12121
180,0,9,5,19,50,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1505,1,9,5,11,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
170,0,3,15,13,20,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7276
1420,2,3,21,19,10,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6643
395,1,1,6,21,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
925,1,6,15,7,5,22,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9646
765,1,9,5,20,40,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
1010,1,5,21,19,45,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
155,0,6,6,17,15,19,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
920,2,5,21,10,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13033
140,0,12,5,17,45,20,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11982
170,0,9,6,22,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3749
420,1,5,15,14,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13727
1075,1,6,6,17,0,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12692
470,1,3,6,7,55,15,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8759
690,1,9,5,9,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12384
1545,1,5,24,9,25,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8891
1275,2,9,5,22,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10441
1220,1,1,4,20,0,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12681
1010,1,3,6,19,45,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
510,1,6,3,10,45,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15077
1380,2,3,27,5,25,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11664
570,1,12,6,16,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13377
910,1,6,15,3,50,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12192
1615,2,9,6,9,40,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
625,1,12,6,20,45,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6152
165,0,4,18,19,30,22,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5823
270,1,3,21,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6356
175,0,4,18,21,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5515
175,0,5,18,15,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1475,2,3,27,19,10,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10929
480,1,12,3,11,50,19,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11707
1760,2,6,15,23,5,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15339
1615,2,5,18,9,40,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13029
165,0,3,4,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4239
140,0,5,18,14,45,17,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3858
1375,2,9,6,5,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
395,1,5,18,21,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
175,0,4,21,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
90,0,9,3,2,30,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4784
1600,2,3,21,16,10,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8728
660,1,12,6,8,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10577
160,0,6,18,21,25,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
145,0,3,27,14,40,17,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3384
175,0,1,6,21,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3573
165,0,3,24,9,50,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6138
995,1,3,3,2,15,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17024
300,1,12,6,16,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6069
520,1,6,15,10,20,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11789
75,0,1,6,19,30,20,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100
280,1,9,3,21,5,1,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6937
745,1,12,5,20,30,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10203
540,1,1,6,7,10,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7038
